Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
TOPORS	ENST00000360538.2	topoisomerase I binding, arginine/serine-rich, E3 ubiquitin protein ligase 	24	1	1	0	0	0	hsa-miR-3173-3p				-0.41	-0.41	N/A
SLC17A1	ENST00000244527.4	solute carrier family 17 (organic anion transporter), member 1 	5	1	1	0	0	0	hsa-miR-3173-3p				-0.41	-0.41	N/A
CYB561D1	ENST00000496961.1	cytochrome b561 family, member D1 	105	2	0	2	0	2	hsa-miR-6891-5p				-0.41	-0.42	N/A
PLA2G4F	ENST00000397272.3	phospholipase A2, group IVF 	5	2	1	1	0	1	hsa-miR-3173-3p				-0.41	-0.41	N/A
OPN1LW	ENST00000369951.4	opsin 1 (cone pigments), long-wave-sensitive 	5	1	0	1	0	1	hsa-miR-3173-3p				-0.41	-0.41	N/A
ANKRD45	ENST00000333279.2	ankyrin repeat domain 45 	10	2	0	2	0	6	hsa-miR-3173-3p				-0.41	-0.58	N/A
HORMAD2	ENST00000336726.6	HORMA domain containing 2 	5	1	1	0	0	0	hsa-miR-3173-3p				-0.41	-0.41	N/A
TDGF1	ENST00000296145.5	teratocarcinoma-derived growth factor 1 	5	1	1	0	0	0	hsa-miR-3173-3p				-0.41	-0.41	N/A
WNT2B	ENST00000369686.5	wingless-type MMTV integration site family, member 2B 	5	2	1	0	1	5	hsa-miR-3173-3p				-0.41	-0.41	N/A
NCS1	ENST00000372398.3	neuronal calcium sensor 1 	1083	3	0	3	0	0	hsa-miR-6891-5p				-0.41	-0.46	N/A
KRT80	ENST00000313234.5	keratin 80 	617	3	0	3	0	2	hsa-miR-3173-3p				-0.41	-0.43	N/A
SNAP23	ENST00000249647.3	synaptosomal-associated protein, 23kDa 	99	2	0	2	0	0	hsa-miR-6891-5p				-0.41	-0.41	N/A
COPA	ENST00000368069.3	coatomer protein complex, subunit alpha 	803	2	0	2	0	0	hsa-miR-3173-3p				-0.41	-0.41	N/A
TSPAN11	ENST00000261177.9	tetraspanin 11 	27	3	0	3	0	1	hsa-miR-3173-3p				-0.41	-0.41	N/A
SLC24A3	ENST00000328041.6	solute carrier family 24 (sodium/potassium/calcium exchanger), member 3 	63	2	0	2	0	2	hsa-miR-6891-5p				-0.41	-0.41	N/A
PPP6R2	ENST00000359139.3	protein phosphatase 6, regulatory subunit 2 	1255	1	1	0	0	0	hsa-miR-3173-3p				-0.40	-0.40	N/A
TRIM21	ENST00000254436.7	tripartite motif containing 21 	5	1	1	0	0	0	hsa-miR-3173-3p				-0.40	-0.40	N/A
RNF24	ENST00000336095.6	ring finger protein 24 	448	2	0	2	0	1	hsa-miR-6891-5p				-0.40	-0.49	N/A
CERS2	ENST00000368954.5	ceramide synthase 2 	4620	2	0	2	0	0	hsa-miR-3173-3p				-0.40	-0.40	N/A
GPR173	ENST00000332582.4	G protein-coupled receptor 173 	99	4	1	3	0	3	hsa-miR-6891-5p				-0.40	-0.41	N/A
TMEM41A	ENST00000296254.3	transmembrane protein 41A 	382	1	1	0	0	0	hsa-miR-6891-5p				-0.40	-0.41	N/A
ITGAV	ENST00000261023.3	integrin, alpha V 	2407	2	0	1	1	0	hsa-miR-6891-5p				-0.40	-0.40	N/A
LRRC59	ENST00000225972.7	leucine rich repeat containing 59 	27064	2	0	2	0	2	hsa-miR-6891-5p				-0.40	-0.47	N/A
GRM2	ENST00000395052.3	glutamate receptor, metabotropic 2 	5	1	1	0	0	0	hsa-miR-3173-3p				-0.40	-0.40	N/A
CLSTN3	ENST00000266546.6	calsyntenin 3 	5	2	0	2	0	0	hsa-miR-6891-5p				-0.40	-0.40	N/A
IGDCC4	ENST00000352385.2	immunoglobulin superfamily, DCC subclass, member 4 	12	4	0	2	2	0	hsa-miR-3173-3p				-0.40	-0.40	N/A
REG3G	ENST00000393897.2	regenerating islet-derived 3 gamma 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.40	-0.40	N/A
PGLYRP4	ENST00000359650.5	peptidoglycan recognition protein 4 	5	2	0	1	1	0	hsa-miR-3173-3p				-0.40	-0.40	N/A
STK24	ENST00000397517.2	serine/threonine kinase 24 	486	2	0	2	0	2	hsa-miR-6891-5p				-0.39	-0.65	N/A
AC068987.1	ENST00000599343.1	HCG1997999; cDNA FLJ33996 fis, clone DFNES2008881  	44	1	0	1	0	3	hsa-miR-3173-3p				-0.39	-0.39	N/A
ZNF599	ENST00000587354.2	zinc finger protein 599 	92	1	0	1	0	1	hsa-miR-6891-5p				-0.39	-0.39	N/A
HOXA2	ENST00000222718.5	homeobox A2 	14	1	0	1	0	2	hsa-miR-3173-3p				-0.39	-0.39	N/A
FAIM2	ENST00000320634.3	Fas apoptotic inhibitory molecule 2 	5	2	0	1	1	3	hsa-miR-3173-3p				-0.39	-0.39	N/A
CBL	ENST00000264033.4	Cbl proto-oncogene, E3 ubiquitin protein ligase 	309	3	1	2	0	5	hsa-miR-3173-3p				-0.39	-0.39	N/A
TM6SF1	ENST00000379390.6	transmembrane 6 superfamily member 1 	211	1	0	1	0	0	hsa-miR-6891-5p				-0.39	-0.39	N/A
TTYH1	ENST00000301194.4	tweety family member 1 	5	1	1	0	0	0	hsa-miR-3173-3p				-0.39	-0.39	N/A
OR6C1	ENST00000379668.2	olfactory receptor, family 6, subfamily C, member 1 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.39	-0.39	N/A
PPP1R16B	ENST00000299824.1	protein phosphatase 1, regulatory subunit 16B 	16	3	2	1	0	1	hsa-miR-3173-3p				-0.39	-0.39	N/A
TRIM44	ENST00000299413.5	tripartite motif containing 44 	4203	2	1	1	0	1	hsa-miR-6891-5p				-0.39	-0.40	N/A
SAMD12	ENST00000409003.4	sterile alpha motif domain containing 12 	57	3	1	0	2	1	hsa-miR-3173-3p				-0.39	-0.39	N/A
AK4	ENST00000545314.1	adenylate kinase 4 	116	2	0	2	0	4	hsa-miR-6891-5p				-0.39	-0.39	N/A
APOBEC3H	ENST00000401756.1	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3H 	5	1	0	1	0	0	hsa-miR-3173-3p				-0.39	-0.39	N/A
MCU	ENST00000373053.3	mitochondrial calcium uniporter 	2421	2	0	2	0	1	hsa-miR-6891-5p				-0.39	-0.39	N/A
SLC35A1	ENST00000369557.5	solute carrier family 35 (CMP-sialic acid transporter), member A1 	671	1	1	0	0	1	hsa-miR-6891-5p				-0.39	-0.39	N/A
PCDHGA11	ENST00000398587.2	protocadherin gamma subfamily A, 11 	145	3	0	2	1	1	hsa-miR-3173-3p				-0.39	-0.39	N/A
RNF32	ENST00000311822.8	ring finger protein 32 	15	3	0	1	2	2	hsa-miR-3173-3p				-0.39	-0.41	N/A
ATP6V0E1	ENST00000519374.1	ATPase, H+ transporting, lysosomal 9kDa, V0 subunit e1 	1195	1	0	1	0	1	hsa-miR-3173-3p				-0.39	-0.39	N/A
EDDM3A	ENST00000326842.2	epididymal protein 3A 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.39	-0.39	N/A
PLA2G2F	ENST00000375102.3	phospholipase A2, group IIF 	5	1	1	0	0	0	hsa-miR-3173-3p				-0.39	-0.39	N/A
GNG4	ENST00000450593.1	guanine nucleotide binding protein (G protein), gamma 4 	1171	1	0	1	0	3	hsa-miR-3173-3p				-0.39	-0.49	N/A
HAPLN4	ENST00000291481.7	hyaluronan and proteoglycan link protein 4 	16	1	1	0	0	2	hsa-miR-3173-3p				-0.39	-0.39	N/A
SNX33	ENST00000308527.5	sorting nexin 33 	148	4	0	1	3	2	hsa-miR-3173-3p				-0.38	-0.45	N/A
RNF165	ENST00000269439.7	ring finger protein 165 	18	3	0	3	0	2	hsa-miR-6891-5p				-0.38	-0.38	N/A
WNT8B	ENST00000343737.5	wingless-type MMTV integration site family, member 8B 	25	2	0	1	1	1	hsa-miR-6891-5p				-0.38	-0.44	N/A
ATPIF1	ENST00000465645.1	ATPase inhibitory factor 1 	15846	1	0	1	0	1	hsa-miR-6891-5p				-0.38	-0.38	N/A
NMNAT1	ENST00000377205.1	nicotinamide nucleotide adenylyltransferase 1 	72	2	1	1	0	0	hsa-miR-6891-5p				-0.38	-0.43	N/A
SLC22A13	ENST00000311856.4	solute carrier family 22 (organic anion/urate transporter), member 13 	5	2	0	2	0	0	hsa-miR-3173-3p				-0.38	-0.38	N/A
CTNS	ENST00000046640.3	cystinosin, lysosomal cystine transporter 	308	2	0	1	1	1	hsa-miR-6891-5p				-0.38	-0.38	N/A
GRIA4	ENST00000527669.1	glutamate receptor, ionotropic, AMPA 4 	7	1	0	1	0	0	hsa-miR-6891-5p				-0.38	-0.38	N/A
TMEM9	ENST00000367334.5	transmembrane protein 9 	1769	1	0	1	0	0	hsa-miR-6891-5p				-0.38	-0.38	N/A
ZSCAN22	ENST00000329665.4	zinc finger and SCAN domain containing 22 	45	2	0	2	0	3	hsa-miR-3173-3p				-0.38	-0.38	N/A
FGF3	ENST00000334134.2	fibroblast growth factor 3 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.38	-0.38	N/A
TRIM40	ENST00000396581.1	tripartite motif containing 40 	5	2	0	2	0	1	hsa-miR-3173-3p				-0.38	-0.38	N/A
FAM83A	ENST00000518448.1	family with sequence similarity 83, member A 	22	1	1	0	0	0	hsa-miR-3173-3p				-0.38	-0.38	N/A
NAA11	ENST00000286794.4	N(alpha)-acetyltransferase 11, NatA catalytic subunit 	66	1	0	1	0	1	hsa-miR-6891-5p				-0.38	-0.38	N/A
LIMD1	ENST00000273317.4	LIM domains containing 1 	1092	3	1	2	0	1	hsa-miR-3173-3p				-0.38	-0.40	N/A
ANKRD18B	ENST00000290943.6	ankyrin repeat domain 18B 	5	1	1	0	0	0	hsa-miR-3173-3p				-0.38	-0.38	N/A
ELF5	ENST00000257832.2	E74-like factor 5 (ets domain transcription factor) 	5	1	1	0	0	0	hsa-miR-3173-3p				-0.38	-0.38	N/A
INIP	ENST00000374242.4	INTS3 and NABP interacting protein 	423	2	1	1	0	3	hsa-miR-6891-5p				-0.38	-0.43	N/A
TMEM184B	ENST00000361906.3	transmembrane protein 184B 	1362	3	1	2	0	3	hsa-miR-3173-3p				-0.38	-0.40	N/A
SNX11	ENST00000393405.2	sorting nexin 11 	20	2	0	2	0	5	hsa-miR-6891-5p				-0.38	-0.58	N/A
ZNF584	ENST00000599238.1	zinc finger protein 584 	282	2	0	2	0	1	hsa-miR-3173-3p				-0.38	-0.38	N/A
DDAH1	ENST00000535924.2	dimethylarginine dimethylaminohydrolase 1 	46	2	0	2	0	0	hsa-miR-6891-5p				-0.38	-0.38	N/A
VTI1A	ENST00000393077.2	vesicle transport through interaction with t-SNAREs 1A 	376	2	0	2	0	3	hsa-miR-6891-5p				-0.37	-0.47	N/A
SIT1	ENST00000259608.3	signaling threshold regulating transmembrane adaptor 1 	7	2	1	0	1	0	hsa-miR-3173-3p				-0.37	-0.43	N/A
TCTN1	ENST00000377654.3	tectonic family member 1 	56	1	0	1	0	0	hsa-miR-6891-5p				-0.37	-0.37	N/A
AL626787.1	ENST00000595430.1		5	2	0	1	1	0	hsa-miR-6891-5p				-0.37	-0.37	N/A
EMD	ENST00000369842.4	emerin 	1771	1	0	1	0	0	hsa-miR-6891-5p				-0.37	-0.37	N/A
CEP170	ENST00000366542.1	centrosomal protein 170kDa 	6	1	1	0	0	1	hsa-miR-3173-3p				-0.37	-0.37	N/A
ZNF384	ENST00000319770.3	zinc finger protein 384 	8	2	1	1	0	2	hsa-miR-3173-3p				-0.37	-0.37	N/A
TMEM167B	ENST00000338272.8	transmembrane protein 167B 	42	1	0	1	0	1	hsa-miR-6891-5p				-0.37	-0.40	N/A
RBM44	ENST00000316997.4	RNA binding motif protein 44 	5	2	0	2	0	0	hsa-miR-3173-3p				-0.37	-0.37	N/A
PEX5L	ENST00000467460.1	peroxisomal biogenesis factor 5-like 	5	1	0	1	0	3	hsa-miR-6891-5p				-0.37	-0.37	N/A
CHI3L1	ENST00000255409.3	chitinase 3-like 1 (cartilage glycoprotein-39) 	16	1	1	0	0	0	hsa-miR-3173-3p				-0.37	-0.37	N/A
FOXA1	ENST00000250448.2	forkhead box A1 	249	3	1	2	0	0	hsa-miR-3173-3p				-0.37	-0.58	N/A
MRPS11	ENST00000325844.4	mitochondrial ribosomal protein S11 	1452	1	1	0	0	0	hsa-miR-3173-3p				-0.37	-0.37	N/A
PCDHGB4	ENST00000519479.1	protocadherin gamma subfamily B, 4 	145	3	0	2	1	1	hsa-miR-3173-3p				-0.37	-0.37	N/A
PCDHGB1	ENST00000523390.1	protocadherin gamma subfamily B, 1 	145	3	0	2	1	1	hsa-miR-3173-3p				-0.37	-0.37	N/A
FER	ENST00000281092.4	fer (fps/fes related) tyrosine kinase 	665	3	0	2	1	3	hsa-miR-3173-3p				-0.37	-0.37	N/A
PCDHGB2	ENST00000522605.1	protocadherin gamma subfamily B, 2 	145	3	0	2	1	1	hsa-miR-3173-3p				-0.37	-0.37	N/A
PCDHGA4	ENST00000571252.1	protocadherin gamma subfamily A, 4 	145	3	0	2	1	1	hsa-miR-3173-3p				-0.37	-0.37	N/A
PCDHGB3	ENST00000576222.1	protocadherin gamma subfamily B, 3 	145	3	0	2	1	1	hsa-miR-3173-3p				-0.37	-0.37	N/A
PCDHGA5	ENST00000518069.1	protocadherin gamma subfamily A, 5 	145	3	0	2	1	1	hsa-miR-3173-3p				-0.37	-0.37	N/A
PCDHGB6	ENST00000520790.1	protocadherin gamma subfamily B, 6 	145	3	0	2	1	1	hsa-miR-3173-3p				-0.37	-0.37	N/A
PCDHGB7	ENST00000398594.2	protocadherin gamma subfamily B, 7 	145	3	0	2	1	1	hsa-miR-3173-3p				-0.37	-0.37	N/A
PCDHGA1	ENST00000517417.1	protocadherin gamma subfamily A, 1 	145	3	0	2	1	1	hsa-miR-3173-3p				-0.37	-0.37	N/A
RTF1	ENST00000389629.4	Rtf1, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae) 	1869	2	0	2	0	0	hsa-miR-3173-3p				-0.37	-0.37	N/A
PCDHGA8	ENST00000398604.2	protocadherin gamma subfamily A, 8 	145	3	0	2	1	1	hsa-miR-3173-3p				-0.36	-0.36	N/A
PCDHGA2	ENST00000394576.2	protocadherin gamma subfamily A, 2 	145	3	0	2	1	1	hsa-miR-3173-3p				-0.36	-0.36	N/A
CASP14	ENST00000427043.3	caspase 14, apoptosis-related cysteine peptidase 	5	2	0	2	0	0	hsa-miR-6891-5p				-0.36	-0.36	N/A
PCDHGA12	ENST00000252085.3	protocadherin gamma subfamily A, 12 	145	3	0	2	1	1	hsa-miR-3173-3p				-0.36	-0.36	N/A
CSN3	ENST00000304954.3	casein kappa 	5	1	0	0	1	1	hsa-miR-6891-5p				-0.36	-0.36	N/A
PCDHGA7	ENST00000518325.1	protocadherin gamma subfamily A, 7 	145	3	0	2	1	1	hsa-miR-3173-3p				-0.36	-0.36	N/A
BFSP2	ENST00000302334.2	beaded filament structural protein 2, phakinin 	8	1	0	1	0	0	hsa-miR-6891-5p				-0.36	-0.36	N/A
PCDHGC3	ENST00000308177.3	protocadherin gamma subfamily C, 3 	145	3	0	2	1	1	hsa-miR-3173-3p				-0.36	-0.36	N/A
PCDHGA3	ENST00000253812.6	protocadherin gamma subfamily A, 3 	145	3	0	2	1	1	hsa-miR-3173-3p				-0.36	-0.36	N/A
PCDHGA9	ENST00000573521.1	protocadherin gamma subfamily A, 9 	145	3	0	2	1	1	hsa-miR-3173-3p				-0.36	-0.36	N/A
PCDHGA6	ENST00000517434.1	protocadherin gamma subfamily A, 6 	145	3	0	2	1	1	hsa-miR-3173-3p				-0.36	-0.36	N/A
CYB561	ENST00000584031.1	cytochrome b561 	10	2	0	1	1	2	hsa-miR-3173-3p				-0.36	-0.36	N/A
PCDHGC5	ENST00000252087.1	protocadherin gamma subfamily C, 5 	145	3	0	2	1	1	hsa-miR-3173-3p				-0.36	-0.36	N/A
KRTAP4-7	ENST00000391417.4	keratin associated protein 4-7 	5	1	0	1	0	1	hsa-miR-6891-5p				-0.36	-0.36	N/A
PCDHGA10	ENST00000398610.2	protocadherin gamma subfamily A, 10 	145	3	0	2	1	1	hsa-miR-3173-3p				-0.36	-0.36	N/A
PCDHGC4	ENST00000306593.1	protocadherin gamma subfamily C, 4 	145	3	0	2	1	1	hsa-miR-3173-3p				-0.36	-0.36	N/A
HBA2	ENST00000251595.6	hemoglobin, alpha 2 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.36	-0.36	N/A
UCP2	ENST00000536983.1	uncoupling protein 2 (mitochondrial, proton carrier) 	32	1	0	1	0	2	hsa-miR-6891-5p				-0.36	-0.36	N/A
LENEP	ENST00000392487.1	lens epithelial protein 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.36	-0.36	N/A
LRRC15	ENST00000347624.3	leucine rich repeat containing 15 	12	3	1	1	1	3	hsa-miR-3173-3p				-0.36	-0.36	N/A
LDLRAD1	ENST00000371362.3	low density lipoprotein receptor class A domain containing 1 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.36	-0.36	N/A
HCAR1	ENST00000432564.1	hydroxycarboxylic acid receptor 1 	38	1	0	0	1	2	hsa-miR-3173-3p				-0.36	-0.38	N/A
SHISA6	ENST00000441885.3	shisa family member 6 	5	2	0	2	0	3	hsa-miR-6891-5p				-0.36	-0.36	N/A
SLPI	ENST00000338380.2	secretory leukocyte peptidase inhibitor 	452	1	0	1	0	0	hsa-miR-6891-5p				-0.36	-0.36	N/A
MIA	ENST00000594436.1	melanoma inhibitory activity 	14	1	0	1	0	0	hsa-miR-3173-3p				-0.36	-0.36	N/A
ACTL6B	ENST00000160382.5	actin-like 6B 	5	1	0	1	0	0	hsa-miR-3173-3p				-0.36	-0.36	N/A
SEMA3F	ENST00000002829.3	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F 	263	1	1	0	0	0	hsa-miR-3173-3p				-0.36	-0.37	N/A
AGO1	ENST00000373204.4	argonaute RISC catalytic component 1 	402	3	0	2	1	6	hsa-miR-3173-3p				-0.36	-0.40	N/A
FAM131C	ENST00000375662.4	family with sequence similarity 131, member C 	5	2	0	2	0	0	hsa-miR-6891-5p				-0.36	-0.36	N/A
LAMTOR1	ENST00000538404.1	late endosomal/lysosomal adaptor, MAPK and MTOR activator 1 	1317	1	0	1	0	1	hsa-miR-6891-5p				-0.36	-0.36	N/A
PXT1	ENST00000454782.2	peroxisomal, testis specific 1 	5	1	0	1	0	2	hsa-miR-6891-5p				-0.36	-0.36	N/A
SDHC	ENST00000367975.2	succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa 	172	1	0	0	1	3	hsa-miR-3173-3p				-0.36	-0.36	N/A
C10orf128	ENST00000374151.3	chromosome 10 open reading frame 128 	0	2	0	1	1	0	hsa-miR-3173-3p				-0.36	-0.36	N/A
COPS7B	ENST00000373608.3	COP9 signalosome subunit 7B 	331	2	0	2	0	1	hsa-miR-6891-5p				-0.36	-0.39	N/A
RASSF3	ENST00000542104.1	Ras association (RalGDS/AF-6) domain family member 3 	461	2	0	2	0	0	hsa-miR-6891-5p				-0.36	-0.38	N/A
TTYH3	ENST00000258796.7	tweety family member 3 	188	2	0	1	1	1	hsa-miR-6891-5p				-0.35	-0.35	N/A
MPO	ENST00000225275.3	myeloperoxidase 	5	1	1	0	0	1	hsa-miR-3173-3p				-0.35	-0.35	N/A
TM2D1	ENST00000606498.1	TM2 domain containing 1 	29	1	0	1	0	0	hsa-miR-6891-5p				-0.35	-0.35	N/A
SLC7A2	ENST00000494857.1	solute carrier family 7 (cationic amino acid transporter, y+ system), member 2 	1233	3	0	2	1	1	hsa-miR-6891-5p				-0.35	-0.36	N/A
TESPA1	ENST00000524622.1	thymocyte expressed, positive selection associated 1 	5	2	1	1	0	1	hsa-miR-3173-3p				-0.35	-0.35	N/A
SIX2	ENST00000303077.6	SIX homeobox 2 	75	1	0	1	0	3	hsa-miR-6891-5p				-0.35	-0.35	N/A
BCORL1	ENST00000540052.1	BCL6 corepressor-like 1 	209	3	0	3	0	2	hsa-miR-6891-5p				-0.35	-0.47	N/A
TRIAP1	ENST00000546954.1	TP53 regulated inhibitor of apoptosis 1 	2541	1	0	1	0	0	hsa-miR-3173-3p				-0.35	-0.35	N/A
ADIPOQ	ENST00000412955.2	adiponectin, C1Q and collagen domain containing 	5	3	0	2	1	1	hsa-miR-6891-5p				-0.35	-0.35	N/A
HCN3	ENST00000368358.3	hyperpolarization activated cyclic nucleotide-gated potassium channel 3 	41	2	1	1	0	1	hsa-miR-6891-5p				-0.35	-0.37	N/A
HIVEP1	ENST00000379388.2	human immunodeficiency virus type I enhancer binding protein 1 	781	2	0	2	0	0	hsa-miR-6891-5p				-0.35	-0.35	N/A
ANKRD18A	ENST00000399703.5	ankyrin repeat domain 18A 	5	1	1	0	0	0	hsa-miR-3173-3p				-0.35	-0.35	N/A
PRMT8	ENST00000382622.3	protein arginine methyltransferase 8 	5	1	1	0	0	1	hsa-miR-3173-3p				-0.35	-0.35	N/A
HEXIM1	ENST00000332499.2	hexamethylene bis-acetamide inducible 1 	179	1	1	0	0	1	hsa-miR-6891-5p				-0.35	-0.43	N/A
RP11-318A15.7	ENST00000587459.1	Uncharacterized protein  	13	1	0	1	0	0	hsa-miR-3173-3p				-0.35	-0.35	N/A
BZW2	ENST00000258761.3	basic leucine zipper and W2 domains 2 	3418	1	0	1	0	0	hsa-miR-6891-5p				-0.35	-0.35	N/A
DCTN5	ENST00000300087.2	dynactin 5 (p25) 	764	1	0	1	0	4	hsa-miR-6891-5p				-0.35	-0.35	N/A
ENPP6	ENST00000296741.2	ectonucleotide pyrophosphatase/phosphodiesterase 6 	5	3	0	1	2	2	hsa-miR-3173-3p				-0.35	-0.40	N/A
ATOH7	ENST00000373673.3	atonal homolog 7 (Drosophila) 	11	1	0	1	0	0	hsa-miR-6891-5p				-0.35	-0.35	N/A
RTKN2	ENST00000373789.3	rhotekin 2 	192	4	1	2	1	2	hsa-miR-6891-5p				-0.35	-0.37	N/A
SCAMP5	ENST00000425597.3	secretory carrier membrane protein 5 	127	2	0	2	0	1	hsa-miR-3173-3p				-0.35	-0.35	N/A
LINGO1	ENST00000355300.6	leucine rich repeat and Ig domain containing 1 	42	2	0	2	0	0	hsa-miR-6891-5p				-0.35	-0.47	N/A
CNBP	ENST00000502976.1	CCHC-type zinc finger, nucleic acid binding protein 	2257	1	0	1	0	1	hsa-miR-6891-5p				-0.35	-0.39	N/A
ZNF177	ENST00000541595.2	Zinc finger protein 177  	36	1	0	1	0	1	hsa-miR-6891-5p				-0.35	-0.35	N/A
HUS1B	ENST00000380907.2	HUS1 checkpoint homolog b (S. pombe) 	5	1	0	1	0	0	hsa-miR-3173-3p				-0.35	-0.35	N/A
MANEAL	ENST00000397631.3	mannosidase, endo-alpha-like 	381	2	0	2	0	0	hsa-miR-6891-5p				-0.35	-0.35	N/A
CPLX3	ENST00000395018.4	complexin 3 	5	2	0	2	0	0	hsa-miR-6891-5p				-0.35	-0.35	N/A
GCSAML	ENST00000366488.4	germinal center-associated, signaling and motility-like 	5	1	1	0	0	1	hsa-miR-3173-3p				-0.35	-0.35	N/A
URM1	ENST00000372850.1	ubiquitin related modifier 1 	345	1	0	1	0	4	hsa-miR-3173-3p				-0.35	-0.36	N/A
GMPS	ENST00000496455.2	guanine monphosphate synthase 	867	4	0	1	3	0	hsa-miR-3173-3p				-0.35	-0.38	N/A
ABCG4	ENST00000307417.3	ATP-binding cassette, sub-family G (WHITE), member 4 	5	4*	0	3	0	0	hsa-miR-6891-5p				-0.35	-0.35	N/A
TEX261	ENST00000272438.4	testis expressed 261 	359	2	0	2	0	2	hsa-miR-6891-5p				-0.35	-0.43	N/A
ARF3	ENST00000256682.4	ADP-ribosylation factor 3 	1093	1	0	1	0	2	hsa-miR-3173-3p				-0.35	-0.37	N/A
SPTLC1	ENST00000262554.2	serine palmitoyltransferase, long chain base subunit 1 	2578	2	0	0	2	0	hsa-miR-3173-3p				-0.34	-0.34	N/A
CD96	ENST00000352690.4	CD96 molecule 	5	2	0	2	0	0	hsa-miR-6891-5p				-0.34	-0.34	N/A
GPATCH2L	ENST00000553588.1	G patch domain containing 2-like 	96	2	0	1	1	1	hsa-miR-6891-5p				-0.34	-0.39	N/A
DDX50	ENST00000373585.3	DEAD (Asp-Glu-Ala-Asp) box polypeptide 50 	17	1	0	1	0	0	hsa-miR-3173-3p				-0.34	-0.34	N/A
PRRC2B	ENST00000372249.1	proline-rich coiled-coil 2B 	97	4	0	3	1	2	hsa-miR-6891-5p				-0.34	-0.85	N/A
C5orf20	ENST00000503143.2	chromosome 5 open reading frame 20 	5	1	1	0	0	1	hsa-miR-3173-3p				-0.34	-0.34	N/A
MAL2	ENST00000276681.6	mal, T-cell differentiation protein 2 (gene/pseudogene) 	2056	1	0	1	0	0	hsa-miR-6891-5p				-0.34	-0.35	N/A
PGAP3	ENST00000579146.1	post-GPI attachment to proteins 3 	6	1	0	1	0	1	hsa-miR-6891-5p				-0.34	-0.34	N/A
ZNF275	ENST00000370251.3	zinc finger protein 275 	465	3	0	3	0	3	hsa-miR-3173-3p				-0.34	-0.35	N/A
POU2F3	ENST00000260264.4	POU class 2 homeobox 3 	5	2	0	1	1	1	hsa-miR-6891-5p				-0.34	-0.34	N/A
ZC4H2	ENST00000545618.1	zinc finger, C4H2 domain containing 	432	2	0	2	0	1	hsa-miR-6891-5p				-0.34	-0.34	N/A
PAK3	ENST00000372007.5	p21 protein (Cdc42/Rac)-activated kinase 3 	8	3	0	1	2	4	hsa-miR-3173-3p				-0.34	-0.34	N/A
TRPM6	ENST00000360774.1	transient receptor potential cation channel, subfamily M, member 6 	21	1	0	1	0	3	hsa-miR-6891-5p				-0.34	-0.34	N/A
PDCD1LG2	ENST00000397745.2	programmed cell death 1 ligand 2 	64	2	0	1	1	0	hsa-miR-3173-3p				-0.34	-0.38	N/A
TTLL13	ENST00000339615.5	tubulin tyrosine ligase-like family, member 13 	5	1	0	1	0	0	hsa-miR-3173-3p				-0.34	-0.34	N/A
RBP2	ENST00000232217.2	retinol binding protein 2, cellular 	46	1	0	1	0	0	hsa-miR-6891-5p				-0.34	-0.34	N/A
KCNK15	ENST00000372861.3	potassium channel, subfamily K, member 15 	23	1	0	1	0	0	hsa-miR-6891-5p				-0.34	-0.34	N/A
RP11-1167A19.2	ENST00000529036.1	Uncharacterized protein  	5	1	0	0	1	0	hsa-miR-3173-3p				-0.34	-0.34	N/A
KLHDC9	ENST00000392192.2	kelch domain containing 9 	38	1	0	1	0	0	hsa-miR-6891-5p				-0.34	-0.34	N/A
PDCD5	ENST00000419343.3	programmed cell death 5 	158	2	0	2	0	1	hsa-miR-6891-5p				-0.34	-0.34	N/A
GNG2	ENST00000556752.1	guanine nucleotide binding protein (G protein), gamma 2 	199	2	0	2	0	2	hsa-miR-6891-5p				-0.34	-0.43	N/A
ZNF483	ENST00000358151.4	zinc finger protein 483 	11	1	0	1	0	0	hsa-miR-6891-5p				-0.34	-0.34	N/A
AC079354.2	ENST00000594829.1	Uncharacterized protein  	4	1	0	1	0	0	hsa-miR-6891-5p				-0.34	-0.34	N/A
PDPR	ENST00000568530.1	pyruvate dehydrogenase phosphatase regulatory subunit 	69	2	0	2	0	3	hsa-miR-6891-5p				-0.34	-0.37	N/A
TNFSF13B	ENST00000375887.4	tumor necrosis factor (ligand) superfamily, member 13b 	5	2	0	1	1	0	hsa-miR-3173-3p				-0.34	-0.34	N/A
