Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
B3GALT5	ENST00000380620.4	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 5 	5	3	0	3	0	6	hsa-miR-1273h-5p				-0.65	-0.65	N/A
SYP	ENST00000263233.4	synaptophysin 	15	2	1	0	1	0	hsa-miR-3689b-3p				-0.65	-0.65	N/A
DYDC2	ENST00000372199.1	DPY30 domain containing 2 	5	2	1	0	1	0	hsa-miR-30b-3p				-0.65	-0.65	N/A
CHAT	ENST00000339797.1	choline O-acetyltransferase 	5	1	1	0	0	0	hsa-miR-1273h-5p				-0.65	-0.65	N/A
VAMP2	ENST00000404970.3	vesicle-associated membrane protein 2 (synaptobrevin 2) 	1840	3	0	3	0	0	hsa-miR-6780a-5p				-0.65	-0.66	N/A
NARF	ENST00000309794.11	nuclear prelamin A recognition factor 	610	5	2	3	0	0	hsa-miR-6779-5p				-0.65	-0.90	N/A
C22orf26	ENST00000396008.2	chromosome 22 open reading frame 26 	5	2	1	1	0	0	hsa-miR-6780a-5p				-0.65	-0.65	N/A
LINC00999	ENST00000423687.1	long intergenic non-protein coding RNA 999 	5	2	0	2	0	0	hsa-miR-6780a-5p				-0.64	-0.64	N/A
FAM73B	ENST00000277475.5	family with sequence similarity 73, member B 	651	5	0	5	0	1	hsa-miR-6779-5p				-0.64	-0.64	N/A
C17orf67	ENST00000397861.2	chromosome 17 open reading frame 67 	5	1	1	0	0	1	hsa-miR-1273h-5p				-0.64	-0.64	N/A
NUP43	ENST00000367403.3	nucleoporin 43kDa 	113	5	3	1	1	0	hsa-miR-1273h-5p				-0.64	-1.02	N/A
PACSIN1	ENST00000244458.2	protein kinase C and casein kinase substrate in neurons 1 	25	4	0	3	1	1	hsa-miR-1273h-5p				-0.64	-0.64	N/A
KCNC1	ENST00000379472.3	potassium voltage-gated channel, Shaw-related subfamily, member 1 	42	4	0	2	2	1	hsa-miR-1273h-5p				-0.64	-0.64	N/A
HOXA1	ENST00000355633.5	homeobox A1 	157	2	1	1	0	0	hsa-miR-6779-5p				-0.64	-0.64	N/A
OR7D2	ENST00000344248.2	olfactory receptor, family 7, subfamily D, member 2 	5	4	2	1	1	2	hsa-miR-6779-5p				-0.64	-0.64	N/A
HSPB7	ENST00000411503.1	heat shock 27kDa protein family, member 7 (cardiovascular) 	5	2	1	1	0	4	hsa-miR-1273h-5p				-0.63	-0.63	N/A
FANCE	ENST00000229769.2	Fanconi anemia, complementation group E 	1562	3	1	2	0	0	hsa-miR-6780a-5p				-0.63	-0.63	N/A
CACNG7	ENST00000391767.1	calcium channel, voltage-dependent, gamma subunit 7 	5	2	1	0	1	1	hsa-miR-6779-5p				-0.63	-0.63	N/A
PTPN18	ENST00000175756.5	protein tyrosine phosphatase, non-receptor type 18 (brain-derived) 	438	5	1	1	3	2	hsa-miR-1273h-5p				-0.63	-0.68	N/A
FCGR2A	ENST00000271450.6	Fc fragment of IgG, low affinity IIa, receptor (CD32) 	5	3	1	2	0	0	hsa-miR-1273h-5p				-0.63	-0.63	N/A
LRTOMT	ENST00000324866.7	leucine rich transmembrane and O-methyltransferase domain containing 	313	4	3	1	0	1	hsa-miR-1273h-5p				-0.63	-0.97	N/A
IFI6	ENST00000361157.6	interferon, alpha-inducible protein 6 	141	1	1	0	0	0	hsa-miR-6780a-5p				-0.63	-0.66	N/A
PRX	ENST00000291825.7	periaxin 	17	6	0	3	3	4	hsa-miR-6780a-5p				-0.63	-0.63	N/A
ATP1B4	ENST00000218008.3	ATPase, Na+/K+ transporting, beta 4 polypeptide 	5	4	1	2	1	0	hsa-miR-1273h-5p				-0.63	-0.63	N/A
DTX4	ENST00000227451.3	deltex homolog 4 (Drosophila) 	5	3	3	0	0	1	hsa-miR-6779-5p				-0.63	-0.63	N/A
BGLAP	ENST00000368272.4	bone gamma-carboxyglutamate (gla) protein 	82	2	0	1	1	0	hsa-miR-6779-5p				-0.63	-0.63	N/A
ZNF674	ENST00000523374.1	zinc finger protein 674 	7	4	3	1	0	1	hsa-miR-1273h-5p				-0.62	-0.62	N/A
ATP8B3	ENST00000526092.2	ATPase, aminophospholipid transporter, class I, type 8B, member 3 	110	3	2	1	0	0	hsa-miR-1273h-5p				-0.62	-0.62	N/A
LOR	ENST00000368742.3	loricrin 	5	1	1	0	0	0	hsa-miR-30b-3p				-0.62	-0.62	N/A
ZNF740	ENST00000416904.3	zinc finger protein 740 	2137	2	1	0	1	2	hsa-miR-1273h-5p				-0.62	-0.64	N/A
TMEM63C	ENST00000298351.4	transmembrane protein 63C 	13	4	1	3	0	0	hsa-miR-6780a-5p				-0.62	-0.82	N/A
TMEM91	ENST00000539627.1	transmembrane protein 91 	231	2	1	1	0	0	hsa-miR-30b-3p				-0.62	-0.62	N/A
HOXB8	ENST00000239144.4	homeobox B8 	9	3	1	1	1	0	hsa-miR-1273h-5p				-0.62	-0.62	N/A
ZNF619	ENST00000447116.2	zinc finger protein 619 	17	5	1	3	1	0	hsa-miR-1273h-5p				-0.62	-0.62	N/A
H6PD	ENST00000377403.2	hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase) 	467	8	2	5	1	4	hsa-miR-1273h-5p				-0.62	-0.62	N/A
DSCR3	ENST00000309117.6	Down syndrome critical region gene 3 	494	4	3	1	0	0	hsa-miR-1273h-5p				-0.62	-0.97	N/A
KAT7	ENST00000259021.4	K(lysine) acetyltransferase 7 	48	8	6	2	0	2	hsa-miR-1273h-5p				-0.61	-1.63	N/A
C10orf105	ENST00000441508.2	chromosome 10 open reading frame 105 	5	3	1	1	1	0	hsa-miR-3689b-3p				-0.61	-0.61	N/A
CD3G	ENST00000532917.1	CD3g molecule, gamma (CD3-TCR complex) 	9	2	2	0	0	0	hsa-miR-1273h-5p				-0.61	-0.61	N/A
C7orf25	ENST00000350427.4	chromosome 7 open reading frame 25 	299	1	1	0	0	0	hsa-miR-3689a-3p				-0.61	-0.61	N/A
TNFRSF13C	ENST00000291232.3	tumor necrosis factor receptor superfamily, member 13C 	36	9	5	4	0	5	hsa-miR-6779-5p				-0.61	-1.62	N/A
CDH1	ENST00000261769.5	cadherin 1, type 1, E-cadherin (epithelial) 	128	5	2	3	0	2	hsa-miR-1273h-5p				-0.61	-0.85	N/A
SPTSSB	ENST00000359175.4	serine palmitoyltransferase, small subunit B 	15	1	1	0	0	0	hsa-miR-1273h-5p				-0.61	-0.61	N/A
CLDN11	ENST00000064724.3	claudin 11 	1116	2	2	0	0	0	hsa-miR-1273h-5p				-0.61	-0.61	N/A
CDKAL1	ENST00000274695.4	CDK5 regulatory subunit associated protein 1-like 1 	541	4*	3	0	0	0	hsa-miR-1273h-5p				-0.61	-0.64	N/A
PRR23C	ENST00000413199.1	proline rich 23C 	5	4	1	2	1	0	hsa-miR-1273h-5p				-0.61	-0.61	N/A
IFRG15	ENST00000553856.1	Homo sapiens torsin A interacting protein 2 (TOR1AIP2), transcript variant 1, mRNA. 	482	5	2	2	1	0	hsa-miR-1273h-5p				-0.61	-0.79	N/A
TRUB2	ENST00000372890.4	TruB pseudouridine (psi) synthase family member 2 	91	11	5	5	1	0	hsa-miR-1273h-5p				-0.61	-0.81	N/A
TPPP	ENST00000360578.5	tubulin polymerization promoting protein 	7	4	0	2	2	3	hsa-miR-6779-5p				-0.61	-0.64	N/A
NUDT19	ENST00000397061.3	nudix (nucleoside diphosphate linked moiety X)-type motif 19 	341	4	2	2	0	0	hsa-miR-1273h-5p				-0.61	-0.61	N/A
TAPBP	ENST00000434618.2	TAP binding protein (tapasin) 	1144	4	4	0	0	0	hsa-miR-1273h-5p				-0.61	-0.61	N/A
SIGLEC1	ENST00000344754.4	sialic acid binding Ig-like lectin 1, sialoadhesin 	5	2	1	0	1	1	hsa-miR-6779-5p				-0.60	-0.60	N/A
SNX20	ENST00000330943.4	sorting nexin 20 	5	3	1	1	1	0	hsa-miR-3689b-3p				-0.60	-0.60	N/A
CHRNB4	ENST00000261751.3	cholinergic receptor, nicotinic, beta 4 (neuronal) 	5	2	2	0	0	0	hsa-miR-1273h-5p				-0.60	-0.60	N/A
MEIOB	ENST00000412554.2	meiosis specific with OB domains 	5	1	1	0	0	0	hsa-miR-1273h-5p				-0.60	-0.60	N/A
LIX1L	ENST00000369308.3	Lix1 homolog (mouse)-like 	695	4	3	1	0	0	hsa-miR-1273h-5p				-0.60	-0.77	N/A
EIF5A2	ENST00000474096.1	eukaryotic translation initiation factor 5A2 	443	4*	2	0	1	1	hsa-miR-1273h-5p				-0.60	-0.83	N/A
PRND	ENST00000305817.2	prion protein 2 (dublet) 	5	4	2	2	0	1	hsa-miR-1273h-5p				-0.60	-0.60	N/A
APOC3	ENST00000227667.3	apolipoprotein C-III 	1689	4	2	1	1	0	hsa-miR-30b-3p				-0.60	-1.11	N/A
CCK	ENST00000334681.5	cholecystokinin 	5	1	1	0	0	0	hsa-miR-1273h-5p				-0.60	-0.60	N/A
PGBD1	ENST00000259883.3	piggyBac transposable element derived 1 	452	3	3	0	0	0	hsa-miR-6780a-5p				-0.60	-0.82	N/A
UPK1A	ENST00000379013.2	uroplakin 1A 	5	2	1	1	0	0	hsa-miR-6779-5p				-0.60	-0.90	N/A
FLJ00104	ENST00000446344.1	HCG1980662; Uncharacterized protein  	60	1	1	0	0	0	hsa-miR-1273h-5p				-0.60	-0.60	N/A
NDUFA3	ENST00000485876.1	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 3, 9kDa 	144	6	1	4	1	0	hsa-miR-6779-5p				-0.60	-1.63	N/A
TMEM115	ENST00000266025.3	transmembrane protein 115 	1346	1	1	0	0	3	hsa-miR-1273h-5p				-0.60	-0.78	N/A
ZNF793	ENST00000445217.1	zinc finger protein 793 	22	4	3	1	0	0	hsa-miR-1273h-5p				-0.59	-0.59	N/A
B3GAT3	ENST00000534026.1	beta-1,3-glucuronyltransferase 3 (glucuronosyltransferase I) 	5	2	2	0	0	0	hsa-miR-1273h-5p				-0.59	-0.86	N/A
ITLN1	ENST00000326245.3	intelectin 1 (galactofuranose binding) 	5	1	1	0	0	0	hsa-miR-6779-5p				-0.59	-0.59	N/A
LRRC47	ENST00000378251.1	leucine rich repeat containing 47 	168	3	3	0	0	0	hsa-miR-1273h-5p				-0.59	-0.87	N/A
AP000695.1	ENST00000595927.1		5	2	1	1	0	0	hsa-miR-6779-5p				-0.59	-0.59	N/A
EFCAB6	ENST00000356087.4	EF-hand calcium binding domain 6 	23	2	1	1	0	1	hsa-miR-1273h-5p				-0.59	-0.63	N/A
SCGN	ENST00000334979.6	secretagogin, EF-hand calcium binding protein 	590	1	1	0	0	0	hsa-miR-1273h-5p				-0.59	-0.60	N/A
LPCAT3	ENST00000261407.4	lysophosphatidylcholine acyltransferase 3 	1339	2	2	0	0	0	hsa-miR-1273h-5p				-0.59	-0.59	N/A
TRIM5	ENST00000396847.3	tripartite motif containing 5 	435	3	2	1	0	0	hsa-miR-6779-5p				-0.59	-0.59	N/A
RABL2A	ENST00000393167.3	RAB, member of RAS oncogene family-like 2A 	11	2	1	1	0	2	hsa-miR-1273h-5p				-0.59	-0.59	N/A
SH2D7	ENST00000328828.5	SH2 domain containing 7 	5	4	0	2	2	0	hsa-miR-6779-5p				-0.58	-0.58	N/A
GPR84	ENST00000267015.3	G protein-coupled receptor 84 	5	1	1	0	0	0	hsa-miR-6779-5p				-0.58	-0.58	N/A
RABL2B	ENST00000354869.3	RAB, member of RAS oncogene family-like 2B 	18	2	1	1	0	2	hsa-miR-1273h-5p				-0.58	-0.58	N/A
MARVELD2	ENST00000325631.5	MARVEL domain containing 2 	227	3	3	0	0	0	hsa-miR-1273h-5p				-0.58	-0.60	N/A
OLFML2A	ENST00000288815.5	olfactomedin-like 2A 	155	2	1	1	0	0	hsa-miR-1273h-5p				-0.58	-0.58	N/A
ANKS4B	ENST00000311620.5	ankyrin repeat and sterile alpha motif domain containing 4B 	40	5	1	4	0	0	hsa-miR-1273h-5p				-0.58	-0.58	N/A
CCDC167	ENST00000373408.3	coiled-coil domain containing 167 	1611	1	1	0	0	0	hsa-miR-6780a-5p				-0.58	-0.58	N/A
POMK	ENST00000331373.5	protein-O-mannose kinase 	5	2	1	1	0	1	hsa-miR-1273h-5p				-0.57	-0.57	N/A
FGD2	ENST00000274963.8	FYVE, RhoGEF and PH domain containing 2 	5	2	2	0	0	2	hsa-miR-1273h-5p				-0.57	-0.57	N/A
ZNF878	ENST00000547628.1	zinc finger protein 878 	17	5	2	3	0	1	hsa-miR-1273h-5p				-0.57	-0.57	N/A
MIP	ENST00000257979.4	major intrinsic protein of lens fiber 	5	1	1	0	0	0	hsa-miR-1273h-5p				-0.57	-0.57	N/A
ZNF280C	ENST00000370978.4	zinc finger protein 280C 	138	3	1	1	1	0	hsa-miR-1273h-5p				-0.57	-0.57	N/A
CDKL1	ENST00000395834.1	cyclin-dependent kinase-like 1 (CDC2-related kinase) 	90	4	3	1	0	1	hsa-miR-6779-5p				-0.57	-0.64	N/A
FAM72C	ENST00000369175.3	family with sequence similarity 72, member C 	9	1	1	0	0	0	hsa-miR-3689a-3p				-0.57	-0.57	N/A
MPL	ENST00000372470.3	myeloproliferative leukemia virus oncogene 	0	3	3	0	0	1	hsa-miR-1273h-5p				-0.57	-0.57	N/A
C2orf83	ENST00000409066.1	chromosome 2 open reading frame 83 	5	2	2	0	0	0	hsa-miR-1273h-5p				-0.57	-0.57	N/A
KLC2	ENST00000394065.2	kinesin light chain 2 	11832	3	1	2	0	2	hsa-miR-6780a-5p				-0.57	-0.57	N/A
TRIM61	ENST00000329314.5	tripartite motif containing 61 	5	1	1	0	0	0	hsa-miR-1273h-5p				-0.57	-0.57	N/A
ZFHX2	ENST00000419474.3	zinc finger homeobox 2 	7	2	1	0	1	1	hsa-miR-1273h-5p				-0.57	-0.57	N/A
SPC24	ENST00000592540.1	SPC24, NDC80 kinetochore complex component 	141	3	2	1	0	1	hsa-miR-1273h-5p				-0.57	-0.57	N/A
LY6G6C	ENST00000495859.1	lymphocyte antigen 6 complex, locus G6C 	5	1	0	1	0	3	hsa-miR-6779-5p				-0.56	-0.56	N/A
ASUN	ENST00000261191.7	asunder spermatogenesis regulator 	227	1	1	0	0	0	hsa-miR-3689a-3p				-0.56	-0.60	N/A
PCDHB11	ENST00000354757.3	protocadherin beta 11 	12	3	3	0	0	0	hsa-miR-6779-5p				-0.56	-0.66	N/A
SIGLEC11	ENST00000447370.2	sialic acid binding Ig-like lectin 11 	5	3	2	1	0	0	hsa-miR-1273h-5p				-0.56	-0.56	N/A
TMEM78	ENST00000323223.2	transmembrane protein 78 	5	2	1	1	0	0	hsa-miR-6780a-5p				-0.56	-0.56	N/A
CXCL16	ENST00000293778.6	chemokine (C-X-C motif) ligand 16 	385	2	1	1	0	2	hsa-miR-6779-5p				-0.56	-0.57	N/A
ABCG4	ENST00000307417.3	ATP-binding cassette, sub-family G (WHITE), member 4 	5	3*	1	0	1	2	hsa-miR-6780a-5p				-0.56	-0.56	N/A
NIPAL4	ENST00000311946.7	NIPA-like domain containing 4 	17	1	1	0	0	1	hsa-miR-1273h-5p				-0.56	-0.56	N/A
SLC31A1	ENST00000374212.4	solute carrier family 31 (copper transporter), member 1 	171	2	1	1	0	1	hsa-miR-30b-3p				-0.56	-0.65	N/A
FIBCD1	ENST00000448616.1	fibrinogen C domain containing 1 	44	4	2	2	0	1	hsa-miR-1273h-5p				-0.56	-0.56	N/A
AQP10	ENST00000484864.1	aquaporin 10 	21	2	1	1	0	0	hsa-miR-1273h-5p				-0.56	-0.56	N/A
FAM227B	ENST00000558594.1	family with sequence similarity 227, member B 	44	1	1	0	0	0	hsa-miR-1273h-5p				-0.56	-0.56	N/A
TINAGL1	ENST00000457433.2	tubulointerstitial nephritis antigen-like 1 	48	3	1	2	0	0	hsa-miR-1273h-5p				-0.56	-0.56	N/A
TLCD2	ENST00000330676.6	TLC domain containing 2 	107	6	2	3	1	1	hsa-miR-1273h-5p				-0.56	-0.56	N/A
MYEOV	ENST00000308946.3	myeloma overexpressed 	14	2	1	0	1	2	hsa-miR-1273h-5p				-0.56	-0.56	N/A
AP3S2	ENST00000336418.4	adaptor-related protein complex 3, sigma 2 subunit 	985	4	2	0	2	2	hsa-miR-1273h-5p				-0.55	-0.74	N/A
CHST6	ENST00000332272.4	carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 6 	37	6	3	1	2	0	hsa-miR-1273h-5p				-0.55	-0.66	N/A
FKBP1B	ENST00000380991.4	FK506 binding protein 1B, 12.6 kDa 	232	1	1	0	0	0	hsa-miR-30b-3p				-0.55	-0.55	N/A
PTGES3L	ENST00000453594.1	prostaglandin E synthase 3 (cytosolic)-like 	139	2	2	0	0	0	hsa-miR-1273h-5p				-0.55	-0.72	N/A
RAB3D	ENST00000222120.3	RAB3D, member RAS oncogene family 	111	5	2	2	1	2	hsa-miR-1273h-5p				-0.55	-0.59	N/A
ALDH3B1	ENST00000539229.1	aldehyde dehydrogenase 3 family, member B1 	1512	2	1	0	1	0	hsa-miR-6779-5p				-0.55	-0.55	N/A
COX6B2	ENST00000590900.1	cytochrome c oxidase subunit VIb polypeptide 2 (testis) 	5	3	1	2	0	0	hsa-miR-6779-5p				-0.55	-1.00	N/A
SNAPC3	ENST00000380821.3	small nuclear RNA activating complex, polypeptide 3, 50kDa 	2406	4	1	2	1	2	hsa-miR-1273h-5p				-0.55	-0.56	N/A
ARL6	ENST00000463745.1	ADP-ribosylation factor-like 6 	275	2	2	0	0	0	hsa-miR-30b-3p				-0.55	-0.78	N/A
RDH10	ENST00000240285.5	retinol dehydrogenase 10 (all-trans) 	640	4	2	2	0	0	hsa-miR-1273h-5p				-0.55	-0.56	N/A
TSPAN16	ENST00000316737.1	tetraspanin 16 	5	1	1	0	0	0	hsa-miR-1273h-5p				-0.55	-0.55	N/A
DPM3	ENST00000368399.1	dolichyl-phosphate mannosyltransferase polypeptide 3 	443	1	0	1	0	0	hsa-miR-1273h-5p				-0.55	-0.55	N/A
CDC42EP1	ENST00000249014.4	CDC42 effector protein (Rho GTPase binding) 1 	4709	2	2	0	0	2	hsa-miR-6780a-5p				-0.55	-0.81	N/A
TXNL4B	ENST00000268483.3	thioredoxin-like 4B 	200	2	1	1	0	0	hsa-miR-3689b-3p				-0.55	-0.57	N/A
PNMA2	ENST00000522362.2	paraneoplastic Ma antigen 2 	362	4	3	1	0	0	hsa-miR-6779-5p				-0.55	-0.55	N/A
KLK7	ENST00000391807.1	kallikrein-related peptidase 7 	5	2	2	0	0	0	hsa-miR-6779-5p				-0.55	-0.55	N/A
RNF187	ENST00000305943.7	ring finger protein 187 	13589	3	0	2	1	2	hsa-miR-6780a-5p				-0.55	-0.77	N/A
GART	ENST00000361093.5	phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase 	2813	2	2	0	0	0	hsa-miR-1273h-5p				-0.55	-0.55	N/A
TSPAN18	ENST00000340160.3	tetraspanin 18 	332	2	1	1	0	1	hsa-miR-1273h-5p				-0.54	-0.58	N/A
PACS1	ENST00000320580.4	phosphofurin acidic cluster sorting protein 1 	87	5	1	4	0	6	hsa-miR-6780a-5p				-0.54	-0.75	N/A
GPRC5A	ENST00000014914.5	G protein-coupled receptor, family C, group 5, member A 	341	7	1	5	1	1	hsa-miR-1273h-5p				-0.54	-0.87	N/A
COMMD7	ENST00000278980.6	COMM domain containing 7 	445	1	1	0	0	0	hsa-miR-3689a-3p				-0.54	-0.54	N/A
DPM2	ENST00000314392.8	dolichyl-phosphate mannosyltransferase polypeptide 2, regulatory subunit 	1667	1	1	0	0	1	hsa-miR-6779-5p				-0.54	-0.54	N/A
DNAJC28	ENST00000381947.3	DnaJ (Hsp40) homolog, subfamily C, member 28 	24	5	5	0	0	0	hsa-miR-1273h-5p				-0.54	-0.81	N/A
TRIB1	ENST00000311922.3	tribbles pseudokinase 1 	313	4	1	1	2	1	hsa-miR-6779-5p				-0.54	-0.58	N/A
TDGF1	ENST00000296145.5	teratocarcinoma-derived growth factor 1 	5	2	1	0	1	0	hsa-miR-1273h-5p				-0.54	-0.54	N/A
POU5F1B	ENST00000465342.2	POU class 5 homeobox 1B 	5	5	2	3	0	0	hsa-miR-1273h-5p				-0.54	-0.54	N/A
PPP2R4	ENST00000393370.2	protein phosphatase 2A activator, regulatory subunit 4 	2731	3	1	2	0	2	hsa-miR-1273h-5p				-0.54	-0.54	N/A
PIM1	ENST00000373509.5	pim-1 oncogene 	2041	2	1	1	0	0	hsa-miR-1273h-5p				-0.54	-0.54	N/A
PANK1	ENST00000322191.6	pantothenate kinase 1 	435	3	1	2	0	0	hsa-miR-30b-3p				-0.54	-0.65	N/A
ZSCAN22	ENST00000329665.4	zinc finger and SCAN domain containing 22 	45	2	2	0	0	0	hsa-miR-1273h-5p				-0.54	-0.54	N/A
MILR1	ENST00000605096.1	mast cell immunoglobulin-like receptor 1 	5	1	1	0	0	0	hsa-miR-1273h-5p				-0.54	-0.54	N/A
KRTAP10-5	ENST00000400372.1	keratin associated protein 10-5 	5	2	0	2	0	1	hsa-miR-6780a-5p				-0.54	-0.54	N/A
SYNGAP1	ENST00000418600.2	synaptic Ras GTPase activating protein 1 	15	1	1	0	0	3	hsa-miR-1273h-5p				-0.54	-0.54	N/A
IFT46	ENST00000530872.1	intraflagellar transport 46 homolog (Chlamydomonas) 	214	1	1	0	0	0	hsa-miR-3689b-3p				-0.54	-0.54	N/A
RBM24	ENST00000379052.5	RNA binding motif protein 24 	43	1	1	0	0	0	hsa-miR-1273h-5p				-0.54	-0.54	N/A
CNR2	ENST00000374472.4	cannabinoid receptor 2 (macrophage) 	5	4	2	2	0	1	hsa-miR-1273h-5p				-0.54	-0.54	N/A
MTFMT	ENST00000220058.4	mitochondrial methionyl-tRNA formyltransferase 	629	5	4	1	0	0	hsa-miR-6779-5p				-0.53	-1.15	N/A
PSPH	ENST00000275605.3	phosphoserine phosphatase 	3231	2	1	1	0	1	hsa-miR-1273h-5p				-0.53	-0.54	N/A
RNFT2	ENST00000319176.7	ring finger protein, transmembrane 2 	46	2	1	0	1	0	hsa-miR-3689a-3p				-0.53	-0.57	N/A
C2orf53	ENST00000335524.3	chromosome 2 open reading frame 53 	5	1	1	0	0	0	hsa-miR-6779-5p				-0.53	-0.53	N/A
TMEM106A	ENST00000331615.3	transmembrane protein 106A 	22	2	1	1	0	1	hsa-miR-6779-5p				-0.53	-0.53	N/A
TSSC4	ENST00000380992.1	tumor suppressing subtransferable candidate 4 	202	1	1	0	0	0	hsa-miR-1273h-5p				-0.53	-0.55	N/A
FAM43B	ENST00000332947.4	family with sequence similarity 43, member B 	17	3	1	0	2	1	hsa-miR-1273h-5p				-0.53	-0.53	N/A
SH3GL1	ENST00000269886.3	SH3-domain GRB2-like 1 	739	3	1	1	1	0	hsa-miR-1273h-5p				-0.53	-0.53	N/A
NRSN2	ENST00000382291.3	neurensin 2 	101	1	1	0	0	0	hsa-miR-1273h-5p				-0.53	-0.53	N/A
VAMP1	ENST00000361716.3	vesicle-associated membrane protein 1 (synaptobrevin 1) 	8	2	1	1	0	2	hsa-miR-1273h-5p				-0.53	-0.53	N/A
FAM131C	ENST00000375662.4	family with sequence similarity 131, member C 	5	2	1	1	0	0	hsa-miR-6780a-5p				-0.53	-0.53	N/A
DPPA3	ENST00000345088.2	developmental pluripotency associated 3 	11	7	3	3	1	1	hsa-miR-1273h-5p				-0.53	-1.26	N/A
SLCO2A1	ENST00000310926.4	solute carrier organic anion transporter family, member 2A1 	113	4	0	3	1	1	hsa-miR-6780a-5p				-0.53	-0.55	N/A
CNEP1R1	ENST00000562576.1	CTD nuclear envelope phosphatase 1 regulatory subunit 1 	546	2	1	1	0	0	hsa-miR-1273h-5p				-0.53	-0.54	N/A
TMEM178A	ENST00000281961.2	transmembrane protein 178A 	141	1	1	0	0	0	hsa-miR-1273h-5p				-0.53	-0.53	N/A
KIAA2018	ENST00000316407.4	KIAA2018 	23	5	2	1	2	1	hsa-miR-1273h-5p				-0.53	-0.53	N/A
S100A7A	ENST00000368729.4	S100 calcium binding protein A7A 	5	4	0	3	1	0	hsa-miR-6780a-5p				-0.53	-0.53	N/A
MS4A1	ENST00000534668.1	membrane-spanning 4-domains, subfamily A, member 1 	5	1	1	0	0	1	hsa-miR-1273h-5p				-0.53	-0.53	N/A
PMF1	ENST00000567140.1	polyamine-modulated factor 1 	77	2	0	1	1	0	hsa-miR-6779-5p				-0.53	-0.53	N/A
SRP19	ENST00000282999.3	signal recognition particle 19kDa 	243	4	3	1	0	2	hsa-miR-1273h-5p				-0.53	-1.13	N/A
CREB3L2	ENST00000330387.6	cAMP responsive element binding protein 3-like 2 	2872	3	0	3	0	2	hsa-miR-6780a-5p				-0.52	-0.56	N/A
ZNF788	ENST00000430298.2	zinc finger family member 788 	16	2	2	0	0	0	hsa-miR-1273h-5p				-0.52	-0.52	N/A
FHDC1	ENST00000260008.3	FH2 domain containing 1 	53	5	1	4	0	4	hsa-miR-1273h-5p				-0.52	-0.52	N/A
CTXN1	ENST00000318978.4	cortexin 1 	405	2	0	2	0	0	hsa-miR-6780a-5p				-0.52	-0.52	N/A
RDH11	ENST00000381346.4	retinol dehydrogenase 11 (all-trans/9-cis/11-cis) 	1177	1	1	0	0	0	hsa-miR-3689b-3p				-0.52	-0.53	N/A
ADRA1A	ENST00000380586.1	adrenoceptor alpha 1A 	5	1	1	0	0	0	hsa-miR-1273h-5p				-0.52	-0.52	N/A
WASF2	ENST00000536657.1	WAS protein family, member 2 	311	5	0	2	3	0	hsa-miR-1273h-5p				-0.52	-0.53	N/A
RBM22	ENST00000199814.4	RNA binding motif protein 22 	4854	2	2	0	0	1	hsa-miR-1273h-5p				-0.52	-0.61	N/A
C11orf48	ENST00000354588.3	chromosome 11 open reading frame 48 	29	7	4	1	2	0	hsa-miR-6779-5p				-0.52	-1.00	N/A
CXorf56	ENST00000320339.4	chromosome X open reading frame 56 	279	2	2	0	0	1	hsa-miR-6779-5p				-0.52	-0.68	N/A
IRF9	ENST00000396864.3	interferon regulatory factor 9 	390	1	1	0	0	0	hsa-miR-6779-5p				-0.52	-0.52	N/A
NDUFV3	ENST00000340344.4	NADH dehydrogenase (ubiquinone) flavoprotein 3, 10kDa 	1449	6	3	3	0	1	hsa-miR-6779-5p				-0.52	-1.62	N/A
CHTF8	ENST00000448552.2	CTF8, chromosome transmission fidelity factor 8 homolog (S. cerevisiae) 	13	3	1	1	1	2	hsa-miR-3689a-3p				-0.52	-0.52	N/A
PXMP4	ENST00000344022.3	peroxisomal membrane protein 4, 24kDa 	158	4	2	1	1	4	hsa-miR-1273h-5p				-0.52	-0.97	N/A
MARCKSL1	ENST00000329421.7	MARCKS-like 1 	1382	2	0	1	1	2	hsa-miR-6780a-5p				-0.52	-0.53	N/A
ALOX15	ENST00000570836.1	arachidonate 15-lipoxygenase 	5	6	4	2	0	0	hsa-miR-1273h-5p				-0.52	-1.02	N/A
CTD-2054N24.2	ENST00000559714.1	Uncharacterized protein  	21	3	2	0	1	0	hsa-miR-1273h-5p				-0.52	-0.72	N/A
MYCT1	ENST00000367245.5	myc target 1 	5	3	1	1	1	1	hsa-miR-1273h-5p				-0.51	-0.51	N/A
PRG2	ENST00000311862.5	proteoglycan 2, bone marrow (natural killer cell activator, eosinophil granule major basic protein) 	5	2	0	0	2	0	hsa-miR-6780a-5p				-0.51	-0.51	N/A
